p-valor < P, N proteins,RandomForest_rep-0,RandomForest_rep-1,RandomForest_rep-2,RandomForest_rep-3,RandomForest_rep-4,RandomForest_rep-5,RandomForest_rep-6,RandomForest_rep-7,RandomForest_rep-8,RandomForest_rep-9,DecisionTree_rep-0,DecisionTree_rep-1,DecisionTree_rep-2,DecisionTree_rep-3,DecisionTree_rep-4,DecisionTree_rep-5,DecisionTree_rep-6,DecisionTree_rep-7,DecisionTree_rep-8,DecisionTree_rep-9,SVM_rep-0,SVM_rep-1,SVM_rep-2,SVM_rep-3,SVM_rep-4,SVM_rep-5,SVM_rep-6,SVM_rep-7,SVM_rep-8,SVM_rep-9,NSC_rep-0,NSC_rep-1,NSC_rep-2,NSC_rep-3,NSC_rep-4,NSC_rep-5,NSC_rep-6,NSC_rep-7,NSC_rep-8,NSC_rep-9,GaussianNaiveBayes_rep-0,GaussianNaiveBayes_rep-1,GaussianNaiveBayes_rep-2,GaussianNaiveBayes_rep-3,GaussianNaiveBayes_rep-4,GaussianNaiveBayes_rep-5,GaussianNaiveBayes_rep-6,GaussianNaiveBayes_rep-7,GaussianNaiveBayes_rep-8,GaussianNaiveBayes_rep-9
0.42,160,0.333333333333,0.333333333333,0.333333333333,0.833333333333,0.5,0.666666666667,0.833333333333,0.666666666667,0.666666666667,0.5,0.166666666667,0.833333333333,0.5,0.5,0.166666666667,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0.666666666667,0.666666666667,1.0,0.5,0.666666666667,0.666666666667,0.666666666667,0.5,0.333333333333,0.333333333333,0.5,0.666666666667,0.5,0.666666666667,0.666666666667,0.666666666667,0.166666666667,0.5,0.5,0.5,0.333333333333,0.166666666667,0.333333333333,0.166666666667,0.333333333333,0.333333333333,0.5,0.333333333333,0.666666666667,0.833333333333,0.0
0.43,162,0.333333333333,0.333333333333,0.166666666667,0.5,0.666666666667,0.5,0.5,0.666666666667,0.166666666667,0.166666666667,0.166666666667,0.333333333333,0.5,0.333333333333,0.5,0.833333333333,0.833333333333,0.666666666667,0.833333333333,0.5,0.666666666667,0.666666666667,0.5,0.666666666667,0.666666666667,0.333333333333,0.666666666667,0.833333333333,0.5,0.5,0.666666666667,0.333333333333,0.5,0.5,0.833333333333,0.666666666667,0.333333333333,0.5,0.666666666667,0.166666666667,0.333333333333,0.333333333333,0.166666666667,0.333333333333,0.166666666667,0.5,0.5,0.666666666667,0.333333333333,0.666666666667
0.44,164,0.833333333333,0.5,0.833333333333,0.833333333333,1.0,0.5,0.5,0.333333333333,0.5,0.666666666667,0.666666666667,0.333333333333,0.5,0.333333333333,0.5,0.333333333333,0.5,0.5,0.666666666667,0.666666666667,0.666666666667,0.833333333333,0.833333333333,0.5,1.0,0.666666666667,0.5,0.5,0.5,0.333333333333,0.333333333333,0.833333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.5,0.666666666667,0.333333333333,0.5,0.666666666667,0.5,0.0,0.0,0.333333333333,0.5,0.333333333333,0.5
0.45,166,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.5,0.666666666667,0.5,0.5,0.333333333333,0.833333333333,0.833333333333,0.333333333333,1.0,0.5,0.166666666667,0.166666666667,0.833333333333,0.666666666667,0.5,0.666666666667,0.666666666667,0.5,0.5,0.5,0.333333333333,0.666666666667,0.333333333333,0.5,0.666666666667,0.666666666667,0.833333333333,0.666666666667,0.5,0.5,0.833333333333,0.5,0.333333333333,1.0,0.5,0.5,0.5,0.5,0.5,0.333333333333,0.166666666667,0.0,0.5,0.5,0.666666666667,0.5
0.46,167,0.0,0.333333333333,0.5,1.0,0.5,0.5,0.333333333333,0.5,0.333333333333,0.833333333333,0.666666666667,0.5,0.666666666667,0.666666666667,0.666666666667,0.833333333333,0.166666666667,0.666666666667,0.5,0.666666666667,0.166666666667,0.666666666667,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.5,0.666666666667,0.5,0.5,0.0,0.5,0.5,0.166666666667,0.5,0.666666666667,0.5,0.333333333333,0.666666666667,0.666666666667,0.5,0.5,0.333333333333,0.333333333333,0.5,0.333333333333,0.5,0.333333333333,0.333333333333,0.333333333333
0.47,170,0.0,0.5,0.666666666667,0.5,0.5,0.5,0.333333333333,0.5,0.333333333333,0.666666666667,0.666666666667,0.166666666667,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.5,0.666666666667,0.666666666667,0.5,0.5,0.5,0.5,0.833333333333,0.333333333333,0.5,0.666666666667,0.666666666667,0.666666666667,0.833333333333,0.666666666667,0.666666666667,0.666666666667,0.5,0.666666666667,0.5,0.5,0.333333333333,0.666666666667,0.333333333333,0.5,0.666666666667,0.5,0.5,0.833333333333,0.5,0.333333333333,0.333333333333,0.333333333333,0.5
0.48,173,0.833333333333,0.666666666667,0.166666666667,0.5,0.5,0.333333333333,0.333333333333,0.5,0.166666666667,0.5,0.333333333333,0.666666666667,0.5,0.166666666667,0.666666666667,0.166666666667,0.5,0.5,0.5,0.666666666667,0.5,0.5,0.166666666667,0.666666666667,0.666666666667,0.5,0.5,0.5,0.833333333333,0.5,0.666666666667,0.5,0.166666666667,0.5,0.5,0.5,0.5,0.166666666667,0.833333333333,0.5,0.333333333333,0.333333333333,0.333333333333,0.5,0.333333333333,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.333333333333
0.49,173,0.5,0.5,0.333333333333,0.666666666667,0.666666666667,0.833333333333,0.666666666667,0.166666666667,0.5,0.333333333333,1.0,0.333333333333,0.666666666667,0.5,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0.5,0.5,0.666666666667,0.666666666667,0.5,0.5,0.333333333333,0.833333333333,0.5,0.5,0.5,0.666666666667,0.666666666667,1.0,0.833333333333,0.833333333333,0.5,0.333333333333,0.833333333333,0.333333333333,0.5,0.5,0.333333333333,0.166666666667,0.5,0.166666666667,0.333333333333,0.333333333333,0.333333333333,0.166666666667,0.5,0.166666666667
0.5,176,0.5,0.5,0.666666666667,0.666666666667,0.5,0.666666666667,0.5,0.5,0.5,0.333333333333,0.833333333333,0.833333333333,0.333333333333,0.5,0.666666666667,0.833333333333,0.5,0.666666666667,0.5,0.666666666667,1.0,0.666666666667,0.666666666667,0.5,0.666666666667,0.5,0.666666666667,0.5,0.5,0.666666666667,0.333333333333,0.5,0.333333333333,0.666666666667,0.5,0.5,0.5,0.333333333333,0.833333333333,0.5,0.5,0.166666666667,0.166666666667,0.166666666667,0.5,0.166666666667,0.166666666667,0.333333333333,0.166666666667,0.333333333333
0.51,176,0.666666666667,0.5,0.833333333333,0.5,0.666666666667,0.333333333333,0.666666666667,0.5,0.5,0.5,0.333333333333,0.166666666667,0.333333333333,0.666666666667,0.333333333333,0.166666666667,0.833333333333,0.5,0.333333333333,0.333333333333,0.5,0.333333333333,0.666666666667,0.833333333333,1.0,0.666666666667,1.0,0.666666666667,0.833333333333,0.833333333333,0.666666666667,0.833333333333,0.166666666667,0.5,0.166666666667,0.166666666667,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.5,0.333333333333,0.833333333333,0.666666666667,0.166666666667,0.333333333333,0.333333333333,0.0,0.5,0.166666666667
0.52,179,0.166666666667,0.5,0.666666666667,0.666666666667,0.333333333333,0.5,0.666666666667,0.666666666667,0.5,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0.666666666667,0.5,0.5,0.5,0.833333333333,0.333333333333,0.833333333333,0.166666666667,0.666666666667,0.833333333333,0.666666666667,0.833333333333,0.666666666667,0.666666666667,0.5,0.5,0.666666666667,0.833333333333,1.0,0.666666666667,0.333333333333,0.0,0.5,0.5,0.666666666667,0.833333333333,0.666666666667,0.333333333333,0.166666666667,0.5,0.166666666667,0.5,0.333333333333,0.333333333333,0.5,0.333333333333,0.333333333333
0.53,185,0.333333333333,0.5,0.333333333333,0.333333333333,0.166666666667,0.333333333333,0.166666666667,0.666666666667,0.166666666667,0.666666666667,0.833333333333,0.166666666667,0.666666666667,0.333333333333,0.5,0.666666666667,0.5,0.166666666667,1.0,0.5,0.333333333333,0.833333333333,0.833333333333,0.666666666667,1.0,0.5,0.5,0.666666666667,0.833333333333,0.666666666667,0.833333333333,0.5,0.5,0.5,0.833333333333,0.5,0.833333333333,0.5,0.833333333333,0.666666666667,0.333333333333,0.333333333333,0.0,0.333333333333,0.166666666667,0.333333333333,0.166666666667,0.333333333333,0.5,0.5
0.54,188,0.666666666667,0.5,0.166666666667,0.333333333333,0.666666666667,0.333333333333,0.166666666667,0.5,0.5,0.5,0.5,0.666666666667,0.5,0.333333333333,0.333333333333,0.666666666667,0.666666666667,0.5,0.166666666667,0.833333333333,0.0,0.666666666667,0.333333333333,0.5,0.666666666667,0.833333333333,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.333333333333,0.5,0.666666666667,0.5,0.333333333333,0.5,0.666666666667,0.5,0.666666666667,0.333333333333,0.166666666667,0.166666666667,0.0,0.333333333333,0.166666666667,0.166666666667,0.333333333333,0.333333333333,0.5,0.0
0.55,192,0.166666666667,0.833333333333,0.5,0.666666666667,0.666666666667,0.833333333333,0.5,0.666666666667,0.333333333333,0.5,0.333333333333,0.666666666667,1.0,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.833333333333,0.833333333333,1.0,0.666666666667,0.833333333333,0.333333333333,0.666666666667,0.5,0.833333333333,0.833333333333,0.833333333333,0.333333333333,0.5,0.5,0.5,0.166666666667,0.333333333333,0.333333333333,0.666666666667,0.5,0.5,0.166666666667,0.333333333333,0.333333333333,0.166666666667,0.166666666667,0.333333333333,0.166666666667,0.333333333333,0.333333333333,0.5
0.56,199,1.0,0.5,0.333333333333,0.5,0.333333333333,0.166666666667,0.833333333333,0.666666666667,0.666666666667,0.333333333333,0.5,0.5,0.833333333333,0.5,0.333333333333,0.5,0.833333333333,0.833333333333,0.5,0.5,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.833333333333,0.5,0.666666666667,0.833333333333,0.833333333333,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.333333333333,0.666666666667,0.833333333333,0.833333333333,0.5,0.666666666667,0.333333333333,0.166666666667,0.333333333333,0.0,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.5
0.57,201,0.666666666667,0.833333333333,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.666666666667,0.666666666667,0.166666666667,0.333333333333,0.166666666667,0.5,0.333333333333,0.5,0.5,0.333333333333,0.666666666667,0.666666666667,0.833333333333,1.0,0.333333333333,0.5,0.833333333333,0.333333333333,0.166666666667,0.666666666667,1.0,0.5,0.666666666667,0.333333333333,0.833333333333,0.333333333333,0.5,0.333333333333,0.5,0.333333333333,0.333333333333,0.333333333333,0.5,0.166666666667,0.5,0.333333333333,0.5,0.333333333333,0.5
0.58,202,0.666666666667,0.833333333333,0.333333333333,0.333333333333,0.666666666667,0.5,0.666666666667,0.166666666667,0.166666666667,0.5,0.666666666667,0.5,0.5,0.166666666667,0.666666666667,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.833333333333,1.0,0.833333333333,0.5,0.666666666667,0.666666666667,0.833333333333,0.666666666667,0.166666666667,0.833333333333,0.5,0.5,0.833333333333,0.5,0.5,0.833333333333,0.666666666667,0.666666666667,0.666666666667,1.0,0.666666666667,0.166666666667,0.333333333333,0.333333333333,0.333333333333,0.0,0.333333333333,0.333333333333,0.333333333333,0.5,0.0
0.59,203,0.5,0.666666666667,0.5,0.166666666667,0.5,0.333333333333,0.5,0.666666666667,0.833333333333,0.333333333333,0.5,0.333333333333,0.5,0.5,0.666666666667,0.5,0.333333333333,0.5,0.666666666667,0.5,0.666666666667,0.5,0.666666666667,0.833333333333,0.833333333333,0.5,0.166666666667,0.5,0.666666666667,0.5,0.333333333333,0.5,0.666666666667,0.666666666667,0.5,0.166666666667,0.5,0.5,0.333333333333,0.666666666667,0.5,0.5,0.333333333333,0.166666666667,0.5,0.666666666667,0.5,0.5,0.5,0.333333333333
0.6,205,0.5,1.0,0.666666666667,0.5,0.833333333333,0.666666666667,0.333333333333,0.5,0.833333333333,0.333333333333,0.5,0.166666666667,0.833333333333,0.833333333333,0.666666666667,0.666666666667,0.666666666667,0.5,0.5,0.333333333333,1.0,0.5,0.5,0.833333333333,0.666666666667,0.166666666667,0.666666666667,0.5,0.833333333333,0.5,0.833333333333,0.5,0.666666666667,0.5,0.666666666667,0.5,1.0,0.5,0.666666666667,0.5,0.166666666667,0.166666666667,0.333333333333,0.5,0.166666666667,0.166666666667,0.5,0.5,0.5,0.5
0.61,207,0.333333333333,0.666666666667,1.0,0.333333333333,0.666666666667,0.5,0.333333333333,0.5,0.5,0.5,0.833333333333,0.666666666667,0.5,0.5,0.833333333333,0.5,0.833333333333,0.5,0.833333333333,0.666666666667,0.333333333333,0.666666666667,0.166666666667,0.5,0.666666666667,0.666666666667,0.5,0.833333333333,0.666666666667,0.666666666667,0.333333333333,0.5,0.333333333333,0.5,0.5,0.666666666667,0.666666666667,0.5,0.833333333333,0.0,0.333333333333,0.166666666667,0.333333333333,0.5,0.166666666667,0.333333333333,0.333333333333,0.5,0.333333333333,0.333333333333
0.62,208,0.333333333333,0.666666666667,0.833333333333,0.333333333333,0.666666666667,0.5,0.5,0.5,0.333333333333,0.833333333333,0.666666666667,0.5,0.166666666667,0.333333333333,0.666666666667,0.666666666667,0.666666666667,0.166666666667,0.5,0.333333333333,0.833333333333,0.666666666667,0.5,0.666666666667,0.5,0.666666666667,0.833333333333,0.333333333333,0.5,0.333333333333,0.666666666667,0.833333333333,0.666666666667,0.333333333333,0.333333333333,0.5,0.833333333333,0.166666666667,0.166666666667,0.333333333333,0.166666666667,0.0,0.5,0.5,0.333333333333,0.666666666667,0.333333333333,0.0,0.666666666667,0.333333333333
0.63,209,0.5,0.333333333333,0.666666666667,0.5,0.333333333333,0.5,0.5,0.5,0.333333333333,0.333333333333,0.5,0.5,0.166666666667,0.333333333333,0.5,0.666666666667,0.5,0.666666666667,0.333333333333,0.5,0.5,0.833333333333,0.5,0.666666666667,0.666666666667,0.833333333333,0.666666666667,0.666666666667,0.5,0.5,0.666666666667,0.166666666667,0.5,0.833333333333,0.666666666667,0.333333333333,0.5,0.666666666667,0.833333333333,0.333333333333,0.166666666667,0.166666666667,0.5,0.666666666667,0.5,0.5,0.333333333333,0.666666666667,0.5,0.166666666667
0.64,210,0.5,0.166666666667,0.5,0.5,0.5,0.333333333333,0.166666666667,0.833333333333,0.5,1.0,0.5,0.666666666667,0.833333333333,0.666666666667,0.333333333333,0.833333333333,0.333333333333,0.333333333333,0.333333333333,0.5,0.5,0.5,0.333333333333,0.5,0.333333333333,0.666666666667,1.0,0.5,0.666666666667,0.5,0.666666666667,0.5,0.833333333333,0.666666666667,0.5,0.666666666667,0.666666666667,0.5,0.833333333333,0.333333333333,0.5,0.0,0.5,0.333333333333,0.0,0.5,0.5,0.333333333333,0.166666666667,0.5
0.65,211,0.666666666667,0.666666666667,0.5,0.666666666667,0.833333333333,0.5,0.166666666667,0.5,0.166666666667,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.5,0.666666666667,0.5,0.166666666667,0.833333333333,0.5,0.833333333333,0.666666666667,0.666666666667,0.833333333333,0.666666666667,0.833333333333,0.833333333333,0.666666666667,0.333333333333,0.833333333333,0.5,0.666666666667,0.333333333333,0.5,0.833333333333,0.5,0.666666666667,0.666666666667,0.333333333333,0.666666666667,0.333333333333,0.166666666667,0.166666666667,0.5,0.0,0.5,0.333333333333,0.666666666667,0.333333333333,0.5,0.166666666667
0.66,212,0.166666666667,0.333333333333,0.666666666667,0.5,0.5,0.5,0.666666666667,0.333333333333,0.5,0.666666666667,0.833333333333,0.5,0.666666666667,0.166666666667,0.666666666667,0.666666666667,0.666666666667,0.166666666667,0.666666666667,0.666666666667,0.666666666667,0.5,0.333333333333,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.833333333333,0.666666666667,0.666666666667,0.666666666667,0.833333333333,0.5,0.5,0.333333333333,0.5,0.666666666667,0.833333333333,0.5,0.666666666667,0.666666666667,0.333333333333,0.166666666667,0.5,0.0,0.166666666667,0.333333333333,0.333333333333,0.333333333333,0.5
0.67,215,0.166666666667,0.833333333333,0.666666666667,0.666666666667,0.666666666667,0.5,0.5,0.833333333333,0.333333333333,0.833333333333,0.333333333333,0.333333333333,0.5,0.666666666667,0.666666666667,0.166666666667,0.666666666667,0.666666666667,0.5,0.5,0.666666666667,1.0,0.666666666667,0.833333333333,0.666666666667,0.5,0.666666666667,0.833333333333,0.666666666667,0.666666666667,0.5,0.666666666667,0.333333333333,0.666666666667,0.333333333333,0.666666666667,1.0,0.666666666667,0.5,0.666666666667,0.5,0.166666666667,0.333333333333,0.5,0.5,0.166666666667,0.5,0.166666666667,0.0,0.166666666667
0.68,215,0.833333333333,0.166666666667,0.666666666667,0.666666666667,0.833333333333,0.333333333333,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.5,0.666666666667,0.833333333333,0.5,0.5,0.5,0.5,0.5,0.333333333333,0.5,0.833333333333,0.5,0.666666666667,0.833333333333,0.166666666667,0.333333333333,0.5,0.5,0.5,0.833333333333,0.5,0.5,0.333333333333,0.5,0.5,0.166666666667,0.5,0.5,0.5,0.333333333333,0.166666666667,0.5,0.333333333333,0.5,0.5,0.5,0.333333333333,0.166666666667,0.333333333333,0.0
0.69,217,0.666666666667,0.5,0.166666666667,0.333333333333,0.5,0.666666666667,0.5,0.333333333333,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0.833333333333,0.666666666667,0.666666666667,0.666666666667,0.833333333333,0.833333333333,0.666666666667,1.0,0.333333333333,1.0,0.666666666667,0.333333333333,1.0,0.666666666667,0.5,0.833333333333,0.666666666667,0.833333333333,0.5,0.333333333333,0.333333333333,0.5,0.5,0.333333333333,0.5,0.333333333333,0.5,1.0,0.333333333333,0.166666666667,0.5,0.5,0.166666666667,0.166666666667,0.166666666667,0.0,0.166666666667,0.333333333333
0.7,220,0.666666666667,0.333333333333,0.833333333333,0.5,0.666666666667,0.333333333333,0.666666666667,0.166666666667,0.666666666667,0.5,0.333333333333,0.833333333333,0.666666666667,0.5,0.666666666667,0.833333333333,0.333333333333,0.5,0.333333333333,0.833333333333,0.666666666667,0.833333333333,0.833333333333,0.666666666667,0.333333333333,0.5,0.833333333333,0.5,0.666666666667,0.333333333333,0.833333333333,0.5,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.5,0.5,0.0,0.333333333333,0.333333333333,0.166666666667,0.333333333333,0.5,0.166666666667,0.166666666667,0.166666666667
0.71,222,0.166666666667,0.666666666667,0.333333333333,0.333333333333,0.833333333333,0.333333333333,0.666666666667,0.666666666667,0.833333333333,0.666666666667,0.833333333333,0.5,0.5,0.5,0.5,0.333333333333,0.333333333333,0.666666666667,0.5,0.666666666667,0.666666666667,0.833333333333,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0.833333333333,0.333333333333,0.833333333333,0.333333333333,0.666666666667,0.833333333333,0.5,0.5,1.0,0.5,0.5,0.333333333333,0.333333333333,0.5,0.0,0.333333333333,0.333333333333,0.5,0.0,0.166666666667,0.5,0.166666666667,0.333333333333,0.333333333333
0.72,223,0.666666666667,0.666666666667,0.166666666667,0.666666666667,0.166666666667,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.5,0.5,0.666666666667,0.5,0.833333333333,0.5,0.666666666667,0.666666666667,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.166666666667,0.5,0.666666666667,0.666666666667,0.833333333333,0.666666666667,0.666666666667,0.666666666667,0.5,0.666666666667,0.5,0.666666666667,0.5,0.666666666667,0.5,0.666666666667,0.333333333333,0.5,0.5,0.166666666667,0.333333333333,0.333333333333,0.166666666667,0.666666666667,0.333333333333,0.166666666667,0.0,0.333333333333,0.333333333333
0.73,226,0.833333333333,0.333333333333,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0.833333333333,0.833333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.5,0.5,0.333333333333,0.166666666667,0.5,0.666666666667,0.5,0.333333333333,0.833333333333,0.333333333333,0.666666666667,0.833333333333,0.666666666667,0.666666666667,0.5,0.5,0.5,0.5,0.5,0.333333333333,0.333333333333,0.666666666667,0.166666666667,0.666666666667,0.166666666667,0.166666666667,0.5,0.5,0.333333333333,0.166666666667,0.333333333333,0.166666666667,0.5,0.166666666667,0.166666666667,0.166666666667
0.74,229,0.833333333333,0.666666666667,0.166666666667,0.5,0.5,0.333333333333,0.166666666667,0.5,0.666666666667,0.166666666667,0.166666666667,0.666666666667,0.5,0.666666666667,0.5,0.666666666667,0.5,0.5,0.833333333333,0.666666666667,0.833333333333,0.833333333333,0.333333333333,0.5,0.833333333333,0.333333333333,0.666666666667,0.833333333333,0.833333333333,0.5,0.5,0.5,0.666666666667,0.833333333333,0.333333333333,1.0,0.5,0.5,0.5,0.333333333333,0.333333333333,0.166666666667,0.333333333333,0.0,0.166666666667,0.166666666667,0.333333333333,0.333333333333,0.333333333333,0.166666666667
0.75,229,0.5,0.5,0.5,0.333333333333,0.0,0.333333333333,0.5,0.833333333333,0.333333333333,0.5,0.5,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.5,0.333333333333,0.666666666667,0.333333333333,0.666666666667,1.0,0.5,0.5,0.5,0.5,0.5,0.333333333333,0.833333333333,0.5,0.833333333333,0.333333333333,0.333333333333,0.666666666667,0.5,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.5,0.666666666667,0.166666666667,0.333333333333,0.5,0.833333333333,0.333333333333,0.166666666667,0.5,0.166666666667,0.333333333333,0.333333333333
0.76,233,0.666666666667,0.666666666667,0.5,0.333333333333,0.666666666667,0.5,0.666666666667,0.5,0.666666666667,0.333333333333,0.833333333333,0.833333333333,0.666666666667,0.666666666667,0.5,0.833333333333,0.666666666667,0.5,0.333333333333,0.666666666667,0.333333333333,0.5,0.833333333333,0.333333333333,0.5,0.166666666667,0.5,0.5,0.666666666667,0.666666666667,0.5,0.166666666667,0.5,0.666666666667,0.333333333333,0.166666666667,0.666666666667,0.666666666667,0.333333333333,0.833333333333,0.333333333333,0.166666666667,0.333333333333,0.0,0.333333333333,0.333333333333,0.5,0.5,0.5,0.166666666667
0.77,235,0.5,0.166666666667,0.5,0.5,0.333333333333,0.333333333333,0.5,0.5,0.5,0.5,0.333333333333,0.5,0.833333333333,0.166666666667,0.5,0.5,1.0,0.0,0.333333333333,0.5,0.5,0.833333333333,0.5,0.666666666667,0.666666666667,1.0,0.666666666667,0.666666666667,0.166666666667,0.166666666667,0.333333333333,0.5,0.333333333333,0.5,0.666666666667,0.166666666667,0.333333333333,0.666666666667,0.666666666667,0.0,0.333333333333,0.0,0.166666666667,0.0,0.5,0.166666666667,0.666666666667,0.166666666667,0.166666666667,0.333333333333
0.78,238,0.333333333333,0.5,0.666666666667,0.666666666667,0.333333333333,0.166666666667,0.333333333333,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.166666666667,0.666666666667,0.5,0.5,0.833333333333,0.333333333333,0.666666666667,0.333333333333,0.5,0.5,0.333333333333,0.666666666667,0.5,0.833333333333,0.833333333333,0.333333333333,0.5,0.333333333333,0.666666666667,0.333333333333,0.666666666667,0.5,0.333333333333,0.5,0.166666666667,0.666666666667,0.333333333333,0.666666666667,0.333333333333,0.166666666667,0.333333333333,0.5,0.333333333333,0.166666666667,0.166666666667,0.333333333333,0.166666666667,0.333333333333,0.333333333333
0.79,239,0.5,0.166666666667,0.333333333333,0.5,0.666666666667,0.166666666667,0.666666666667,0.0,0.5,0.5,0.5,0.166666666667,0.5,0.833333333333,0.5,0.833333333333,0.666666666667,0.5,0.666666666667,0.166666666667,0.5,0.833333333333,0.666666666667,0.5,0.5,0.666666666667,0.5,0.5,0.5,0.833333333333,0.166666666667,0.666666666667,0.333333333333,0.5,0.166666666667,0.333333333333,0.333333333333,0.5,0.5,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.5,0.333333333333,0.666666666667,0.166666666667,0.333333333333,0.333333333333,0.5
0.8,241,0.833333333333,0.0,1.0,0.5,0.166666666667,0.333333333333,0.666666666667,0.833333333333,0.166666666667,1.0,0.166666666667,0.333333333333,0.833333333333,0.666666666667,0.833333333333,0.666666666667,0.5,0.833333333333,0.5,0.666666666667,0.5,0.166666666667,0.833333333333,0.333333333333,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.5,0.333333333333,0.666666666667,0.5,0.166666666667,0.333333333333,0.333333333333,0.333333333333,0.166666666667,0.666666666667,0.5,0.5,0.333333333333,0.5,0.333333333333,0.5,0.333333333333,0.166666666667,0.333333333333,0.333333333333,0.5,0.333333333333
0.81,243,0.5,0.333333333333,0.666666666667,0.5,0.333333333333,0.166666666667,0.333333333333,0.5,0.666666666667,0.833333333333,0.666666666667,0.666666666667,0.5,0.5,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.333333333333,0.666666666667,0.5,0.5,0.666666666667,0.5,0.666666666667,0.333333333333,0.5,0.5,0.833333333333,0.333333333333,0.5,0.333333333333,0.833333333333,0.5,0.666666666667,0.166666666667,0.0,0.5,0.833333333333,0.166666666667,0.5,0.5,0.5,0.333333333333,0.166666666667,0.5,0.333333333333,0.166666666667,0.166666666667,0.166666666667
0.82,243,0.5,0.833333333333,0.166666666667,0.666666666667,0.833333333333,0.5,0.666666666667,0.5,0.5,0.666666666667,0.5,0.166666666667,0.666666666667,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.666666666667,0.5,0.333333333333,0.5,0.5,0.5,0.666666666667,0.333333333333,0.5,0.333333333333,0.5,0.833333333333,0.5,0.166666666667,0.5,0.5,0.666666666667,0.333333333333,0.5,0.666666666667,0.666666666667,0.333333333333,0.666666666667,0.333333333333,0.5,0.333333333333,0.333333333333,0.0,0.5,0.5,0.166666666667,0.333333333333,0.166666666667
0.83,246,0.166666666667,0.333333333333,0.833333333333,0.0,0.666666666667,0.5,0.0,0.666666666667,0.5,0.5,0.5,0.666666666667,0.333333333333,0.333333333333,0.5,0.833333333333,0.333333333333,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.333333333333,0.333333333333,1.0,0.333333333333,0.666666666667,0.5,0.666666666667,0.5,0.666666666667,0.833333333333,0.666666666667,0.833333333333,0.666666666667,0.5,0.5,0.666666666667,0.333333333333,0.833333333333,0.5,0.166666666667,0.333333333333,0.5,0.5,0.666666666667,0.333333333333,0.333333333333,0.166666666667,0.333333333333,0.333333333333
0.84,249,0.0,0.333333333333,0.5,0.5,0.5,0.333333333333,0.666666666667,0.666666666667,0.5,0.5,0.833333333333,0.166666666667,0.166666666667,0.5,0.666666666667,0.833333333333,0.333333333333,0.666666666667,0.333333333333,0.5,0.833333333333,0.5,0.5,0.5,0.666666666667,0.5,0.5,0.666666666667,0.333333333333,0.666666666667,0.5,0.333333333333,0.5,0.5,0.5,0.333333333333,0.333333333333,0.5,0.666666666667,0.666666666667,0.333333333333,0.5,0.333333333333,0.5,0.5,0.166666666667,0.333333333333,0.333333333333,0.166666666667,0.333333333333
